contentid,contenttypeid,title,homepage,overview,tel,telname,createdtime,modifiedtime,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel
2788392,14,한국신발관,"<a href=""http://www.k-shoes.kr/main""target=""_blank"" title=""새창 : 한국신발관 사이트로 이동"">http://www.k-shoes.kr/</a>","국내유일의 신발산업 랜드마크인 한국신발관은 신발산업의 미래역량을 만들어나가는 창조적 공간이자, 신발문화의 확산을 만들어 나가는 공유의 공간이다. 지하 1층, 지상 7층의 규모로 지하 1층은 체험관, 지상 1~2층에는 신발의 역사를 알 수 있는 전시관으로 활용되고 있고 지상 3층에는 어린이 도서관 등 편의시설이 있다. 관람뿐만 아니라 신발 문화 체험 및 기업 창업 지원 등을 하고 있으며 신발에 특화된 인력을 양성하는 곳이기도 하다. 각 층별마다 관람하는 순서를 제공하고 있어 신발에 대한 스토리를 느끼며 관람 가능하며 신발에 관한 전시뿐만 아니라 발관련 계측 기계를 통한 발 균형검사도 제공하고 있다. 누구나 쉽게 신발산업을 이해할 수 있도록 흥미롭고 다채로운 콘텐츠를 제공하고 있다.",,,20211208021954,20251222180218,http://tong.visitkorea.or.kr/cms/resource/31/3587431_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3587431_image3_1.jpg,Type3,6,7,26,230,VE,VE07,VE070300,A02,A0206,A02060300,부산광역시 부산진구 백양대로 227,(개금동),47259,129.0258252014,35.1573442832,6
2841052,39,한그루양과점,"<a href=""http://instagram.com/hangru_yg""target=""_blank"" title=""새창 : 한그루양과점 사이트로 이동"">http://instagram.com/hangru_yg</a>","수플레와 파스타 맛집으로 소문난 한그루양과점은 부산 명지국제신도시에 있다. 수플레란 프랑스어로 ‘부풀어 오른다’에서 유래된 말로 대만, 일본에서 먼저 자리 잡은 디저트 메뉴다. 수플레 팬케이크는 주문 후 즉시 조리되기 때문에 어느정도의 시간이 소요된다. 빵빵하게 부푼 팬케이크는 비주얼만으로도 임팩트가 크지만 한 입 넣는 순간 펼쳐지는 진하고 실키한 맛과 푹신하게 녹아내리는 식감은 감동을 더한다. 한그루양과점의 인테리어는 화려하지 않은 절제된 분위기에 엔틱하고 빈티지한 느낌이 드는 동시에 초록 식물과 하얀 시폰 커튼이 주는 느낌이 매력적이다. 매장을 관통하는 커다란 창문은 한그루양과점의 포토존이다.",,,20220822172427,20250605102427,http://tong.visitkorea.or.kr/cms/resource/43/2841043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2841043_image3_1.jpg,Type3,6,1,26,440,FD,FD05,FD050100,A05,A0502,A05020900,부산광역시 강서구 명지국제6로1번길 37 (명지동),,46726,128.8997906361,35.0953933502,6
2867734,39,한우뭉치,,"한우뭉치는 부산시 중구 보수동에 있는 한우전문점으로 지하철 1호선 토성역에서 가까운 거리이다. 4층 건물을 사용하고 있으며 지하 1층은 주차장과 숯불 창고, 1층은 좌식 원형 테이블, 2층은 입식과 좌식 원형 테이블, 3층과 4층은 룸으로 단체 회식이나 모임 장소로 쓰인다. 대표 메뉴는 한우 생갈빗살, 양념갈빗살, 등심, 안창살, 안거미살 등 소고기 구이지만 된장찌개를 먹기 위해 고기를 먹으러 온다고 할 만큼 된장찌개의 맛이 좋다. 가성비가 좋으, 매장이 넓고 깨끗해서 부담 없이 가족들과 외식하거나 단체 모임 장소로도 좋다. 육회도 많이 찾는 또 하나의 인기 메뉴이다.",,,20221014154520,20250619180936,http://tong.visitkorea.or.kr/cms/resource/29/2867729_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/2867729_image3_1.JPG,Type3,6,15,26,110,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 중구 보수대로 106 (보수동3가),,48965,129.0215936568,35.1053166975,6
686419,39,할매가야밀면,,"부산의 대표음식인 밀면을 맛볼 수 있는 곳이다. 약간 노르스름한 빛깔의 면발은 알맞게 차지다는 표현이 딱 어울릴 정도로 쫀득하고, 맑게 우려낸 국물은 정성스럽게 간 살얼음 육수라 시원한 맛이 일품이다. 면발과 국물의 조화가 좋은 밀면집이다. 단체석이 있어 단체로 이용이 가능하며 주차는 불가능하여 인근 공영주차장에 주차를 한 후 식당이용을 해야 한다.",,,20090130191141,20240912140447,,,,6,15,26,110,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 중구 광복로 56-14,,48953,129.0312346584,35.0989509211,6
851989,39,할매복국,,"부산 해운대구에 위치한 할매복국은 1986년 개업한 복요리 전문 식당이다. 신선한 복어를 사용한 복국(복지리)이 가장 인기를 끌고 있는데, 탱글한 식감과 함께 맑고 깔끔한 국물 맛과 함께 그릇 가득 푸짐하게 채워주는 복어 생선 살이 입맛을 돋운다. 또한 짭짤하게 빨간양념으로 만든 복어 조림도 인기메뉴이다. 매장 내부는 아늑하고 편안한 분위기에서 식사를 즐길 수 있어 가족 단위 손님이나 단체 손님들에게도 적합하다. 친근하고 따뜻한 서비스 덕분에 오랜 단골손님들이 많으며, 현지인뿐만 아니라 관광객들도 자주 방문하는 맛집이다.",,,20091030221338,20250408130307,,,,6,16,26,350,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 해운대구 달맞이길62번길 1,,48098,129.1715207639,35.1609243536,6
2905141,39,할매집,,"해운대 해수욕장 근처에 있는 할매집은 국밥 맛집이다. 대리석과 고급스러운 나무 소재의 우드 테이블이 놓인 할매집은 큰 규모로 단체 방문도 가능한 곳이다. 최고급 국내산 사골과 자연송이, 총각 버섯, 목이버섯, 들깻가루, 한약재 등이 들어간 돼지국밥은 진한 육수와 담백한 맛이 일품이다. 신선한 야채를 넣어 만든 자가 순대와 파삼겹 철판구이도 할매집 추천 메뉴이다. 셀프 반찬대가 있어 김치, 양파, 부추, 된장 등을 편하게 가져다 먹을 수 있다. 네이버 예약이 가능한 할매집은 4인 이상부터 예약이 가능하다. 근처 해운대블루라인파크와 씨라이프부산아쿠아리움이 있어 함께 둘러보기 좋다.",,,20221110162650,20250120112932,http://tong.visitkorea.or.kr/cms/resource/35/2905135_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2905135_image3_1.jpg,Type3,6,16,26,350,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 해운대구 중동2로10번길 7,해운대온천센터 1층,48096,129.1649018354,35.1630962099,6
1805095,39,할매팥빙수단팥죽,,할머니팥빙수단밭죽은 부산시 용호동에 본점을 두고 있는 팥빙수 전문점이다. 중소벤처기업 백년가게 인증을 받은 바 있는 전통 있는 음식점으로 여러 매체에 소개되기도 하였다. 이곳의 팥빙수는 직접 삶은 통팥과 잘게 갈린 얼음 위에 우유와 조린 과일을 얹어 제공하는데 많은 재료가 들어가지 않아 팥빙수 본연의 맛을 즐길 수 있다. 내부는 협소한 편이지만 아늑한 분위기를 풍긴다. 시민들 뿐만 아니라 관광객들도 일부러 찾는 맛집이다.,,,20130417025042,20250319185129,http://tong.visitkorea.or.kr/cms/resource/93/1804793_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1804793_image3_1.jpg,Type3,6,4,26,290,FD,FD05,FD050100,A05,A0502,A05020900,부산광역시 남구 용호로90번길 24,,48523,129.1111159093,35.1243106672,6
131452,28,함지골청소년수련관,"<a href=""http://www.hamji.or.kr"" target=""_blank"" title=""새창 : 함지골청소년수련관 홈페이지로 이동"">www.hamji.or.kr</a>","새 시대 청소년상 정립을 목표로 하는 함지골청소년수련관은 지난 1996년 개원한 이래 전국에서 모범적인 수련관으로 손꼽히고 있다. 부산광역시의 운영 기조를 바탕으로 청소년들이 스스로 찾을 수 있는 마당, 청소년들이 직접 꾸며내는 수련관이 될 수 있도록 많은 노력을 기울이고 있다. 함지골청소년수련관은 청소년들이 국제화 시대에 중심 역할을 수행할 수 있도록 육성하는 것을 기본 목표로 삼고 있다. 또한 이러한 목표를 기반으로 하여 다양한 프로그램을 개발 운영함으로써 새 시대 청소년상 정립을 꾀하는 전문적인 수련기관이다.",,,20040227090000,20250327090423,,,,6,14,26,200,VE,VE10,VE100200,A03,A0302,A03020200,부산광역시 영도구 절영로 321,(동삼동),49113,129.0541777748,35.0744874138,6
2869618,39,합천국밥집,,"합천국밥집은 맑은 국물 돼지국밥의 진수, 부산 용호동의 작은 돼지국밥집이다. 오랜 시간 원칙을 고수하며 한결같이 매력적인 맛으로 손님의 발길을 이끈다. 천국밥집은 가성비도 좋지만 무엇보다 국밥에 들어가는 돼지수육에 잡내가 없어 먹기가 수월하다. 수육 역시 가성비가 좋으면서 구성도 다채로운 편이지만 하루 판매 수량이 정해져 있어 서두르지 않으면 맛보기 힘들다. 흔히 느끼한 맛의 돼지국밥을 생각했다면 이 집에서는 그런 편견을 버려야 한다. 맑고 깔끔한 돼지국밥에 잡내는 안 나는 돼지수육이 유명한 곳이다. 돼지국밥을 처음 접했다면 이 집을 적극 추천한다.",,,20221018163614,20251105175542,http://tong.visitkorea.or.kr/cms/resource/03/2869603_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/2869603_image3_1.JPG,Type3,6,4,26,290,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 남구 용호로 235,,48593,129.1112856947,35.1112815729,6
2775559,12,해광사,,"해광사는 기장군 해변의 오랑대 앞에 자리한 작고 소박한 사찰이다. 부처님 말씀이 바다처럼 넓고 깊다는 뜻의 ‘해(海)’와 중생의 길을 밝히는 빛의 ‘광(光)’의 의미를 담고 있다. 100여 년 전 승려 김목암이 창건하였다고 전해온다. 바다에서 인양한 목조불상을 봉안한 것이 절의 역사인데 바닷물에 오래 잠겨있던 목조불상의 보존처리가 제대로 되지 않아 1974년 법당 언덕에 예를 다해 묻고, 절 이름을 ‘해광사’로 바꿨다 한다. 기장은 본래 한양(서울)에서 가장 멀리 유배 보낼 수 있는 지역에 해당하기 때문에 유배와 관련된 많은 이야기가 숨어있다. 특히 오랑대는 고산 윤선도가 푸른 바다와 산세의 절경에 취해 시를 읊었다는 이야기가 전해진다. 바다 위에 우뚝 서있는 용왕단이 특히  유명하다.",,,20211118004653,20251104164657,http://tong.visitkorea.or.kr/cms/resource/91/3561291_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3561291_image3_1.jpg,Type1,6,3,26,710,HS,HS03,HS030100,A02,A0201,A02010800,부산광역시 기장군 기장읍 기장해안로 340,,46082,129.2257620400,35.2055759171,6
2872271,39,해녀천지할매집,,"해녀천지할매집은 기장군 기장읍 연화리에 있다. 당일 신선한 해산물을 직접 공수하여 신선한 해산물을 저렴하게 제공하는 곳으로 전복죽은 전해 오는 비법으로 만들어진다. 천지전복죽, 특전복죽, 성게전복죽, 낙지전복죽 등 전복죽의 종류가 다양하고, 해산물은 해삼, 소라, 낙지, 성게 등이 준비되어 있다. 해산물들을 한번에 즐길 수 있는 모듬해산물 메뉴도 있어 다양한 메뉴 시식이 가능하다. 주차가 편리하며, 실내외 좌석이 마련되어 있어 방문객들이 편안하게 식사할 수 있다. 또한, 포장 주문도 가능해 집에서도 해녀천지할매집의 신선 해산물을 즐길 수 있다.",,,20221021131139,20250701175728,http://tong.visitkorea.or.kr/cms/resource/67/2872267_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/2872267_image3_1.JPG,Type3,6,3,26,710,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 기장군 기장읍 연화1길 210,,46079,129.2273615202,35.2193827342,6
2875364,39,해녀할매집,,"해녀할매집은 부산 기장군 연화리에 위치한 전복요리 전문점이다. 대표 메뉴는 전복죽으로 진한국물과 넉넉한 전복양으로 든든한 보양식으로 좋다. 이외에도 전복철판구이, 전복회, 전복물회, 전복 해산물 코스 등 전복을 다양한 방식으로 즐길 수 있는 메뉴가 준비되어 있어 선택의 폭이 넓다. 해삼, 산낙지, 멍게, 소라 등 제철 해산물이 푸짐하게 담긴 해산물 모둠회도 준비되어 있다. 점심시간이나 주말에는 웨이팅이 있는 경우가 많으니 시간을 여유롭게 잡고 방문하는 것이 좋다. 식사 후에는 가까운 거리에 있는 국립수산과학관과 오랑대공원을 함께 둘러보며 자연과 해양문화를 즐길 수 있는 여행 코스로도 추천한다.",,,20221026100218,20250703113403,http://tong.visitkorea.or.kr/cms/resource/53/2875353_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/53/2875353_image3_1.JPG,Type3,6,3,26,710,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 기장군 기장읍 연화2길 30-1,,46082,129.2268504654,35.2189494395,6
3017347,12,해돋이전망대,"영도 문화관광 <a href=""https://www.yeongdo.go.kr/tour/01462/01470.web?amode=view&idx=2195&cpage=2"" target=""_blank"" title=""새창 : 영도 문화관광 홈페이지로 이동"">https://www.yeongdo.go.kr/</a>",영도에서 가장 높은 봉래산(396.2m) 기슭에 위치하는 해돋이 마을은 이른 아침 떠오르는 해를 가장 먼저 볼 수 있는 곳으로 마을 제일 높은 곳에 해돋이 전망대 청학마루가 설치되어 있다. 해돋이 전망대로 올라가는 해돋이 마을은 벽화 마을로도 유명한데 벽화 마을을 둘러본 뒤 전망대에 오르면 영도의 전경을 한눈에 볼 수 있다. 영도의 최고의 조망처로써 각광받는 해돋이 전망대에 올라보면 남항대교와 부산항의 아름다운 모습들을 감상하는 좋은 경험이 될 것이다. 해돋이 전망대는 야경이 멋진 곳으로 남항대교의 화려한 야간경관 조명과 부산항의 야경을 한눈에 볼 수 있는 잊지 못할 추억을 남길 수 있는 곳이다. 해돋이전망대는 3층 건물로 2층은 청학마루 카페가 자리 잡고 있으며 3층은 해돋이전망대 청학마루가 마련되어 있다.,,,20231004113904,20251230172635,,,,6,14,26,200,VE,VE01,VE010200,A02,A0205,A02050600,부산광역시 영도구 해돋이3길 410-1 (청학동),,49032,129.0559688873,35.0891108108,6
2775495,12,해동성취사,,"부산광역시 기장군에 있는 해동 성취사는 2000년에 창건된 사찰로 대웅전, 지장전, 요사채 그리고 동굴 형태의 산신각을 갖추고 있다. 우암 주지스님은 한국 전통 불교 계승에 앞장서기 위하여 소리를 공양하는 범음범패(梵音梵唄)를 이수하고 불교의 가르침을 전해오고 있다. 소리로 부처님 말씀을 전하는 범음범패는 입에서 입으로 전해져 오는 한국 고유의 불교음악으로 예불과 불공 의식의 시간이 맞는다면 천상의 소리도 들을 수 있다.",,,20211118000027,20251104163758,http://tong.visitkorea.or.kr/cms/resource/73/3561273_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3561273_image3_1.jpg,Type1,6,3,26,710,HS,HS03,HS030100,A02,A0201,A02010800,부산광역시 기장군 장안읍 고무로 207-4,,46035,129.2752373809,35.3386258180,6
1805792,39,해동횟집,,"대변항 근처에 위치한 해동횟집은 자연산 멸치회를 전문으로 한다. 멸치회는 야채와 멸치를 매콤하게 양념하여 버무린 음식이다. 그 외에 멸치튀김, 매운탕, 멸치찌개 등 다양한 메뉴도 준비되어 있어 취향껏 선택이 가능하다는 장점이 있다. 이곳 매장 내부에는 입식좌석으로 구성되어 있으며 그 수가 많아 단체모임이나 회식장소로도 알맞다. 그리고 창가를 통해 바다를 볼 수 있어 대변항 바닷가의 경치를 보며 식사할 수 있다.",,,20130419014122,20250326111735,,,,6,3,26,710,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 기장군 기장읍 기장해안로 603,,46079,129.2302916643,35.2250432656,6
